file_name	library_size
SM-GE91Q_S008_E1-50	2996816.0
SM-GE5PA_S091_E1-50	2374946.0
SM-GE66H_S032_E1-50	2155856.0
SM-GBMG3_S046_E1-50	0.0
SM-GE65O_S070_E1-50	3348386.0
SM-GE8ZI_S136_E1-50	2969010.0
SM-GE4XY_S042_E1-50	2292822.0
SM-GE63V_S161_E1-50	3109550.0
SM-GE5V2_S019_E1-50	1998208.0
SM-GE5PA_S082_E1-50	2285916.0
SM-GE4RN_S088_E1-50	0.0
SM-GE95N_S168_E1-50	2717422.0
SM-GE8YZ_S116_E1-50	2601350.0
SM-GE8XF_S058_E1-50	5048980.0
SM-GE5VE_S075_E1-50	2867852.0
SM-GE5TS_S109_E1-50	2968640.0
SM-GE8WI_S177_E1-50	2671680.0
SM-GE5QL_S164_E1-50	2330986.0
SM-GE5TI_S172_E1-50	2880254.0
SM-GE8ZX_S126_E1-50	2715446.0
SM-GE4RV_S159_E1-50	3071936.0
SM-GE5QL_S170_E1-50	2720560.0
SM-GE681_S044_E1-50	2272952.0
SM-GE4RS_S064_E1-50	2501172.0
SM-GE8XW_S026_E1-50	2685536.0
SM-GE918_S093_E1-50	2673460.0
SM-GE67R_S007_E1-50	2871944.0
SM-GE5UU_S076_E1-50	2912148.0
SM-GE5P3_S096_E1-50	2696968.0
SM-GE918_S065_E1-50	3046538.0
SM-GE4QV_S083_E1-50	2642832.0
SM-GE5OW_S147_E1-50	2629156.0
SM-GE4QD_S052_E1-50	2628684.0
SM-GE94H_S165_E1-50	2239052.0
SM-GE67S_S118_E1-50	2008296.0
SM-GE4VR_S135_E1-50	2125086.0
SM-GE95N_S128_E1-50	2919444.0
SM-GE5UX_S178_E1-50	3070868.0
SM-GE63O_S060_E1-50	2231942.0
SM-GE5UX_S105_E1-50	3011050.0
SM-GE5VJ_S017_E1-50	2960058.0
SM-GE95N_S107_E1-50	2129540.0
SM-GE953_S082_E1-50	3194174.0
SM-GE5TM_S124_E1-50	2942552.0
SM-GE8WX_S081_E1-50	2442174.0
SM-GE8YR_S153_E1-50	2744944.0
SM-GE63O_S069_E1-50	2894124.0
SM-GE4RC_S043_E1-50	2350494.0
SM-GE8XF_S065_E1-50	4336962.0
SM-GE65O_S064_E1-50	4123036.0
SM-GE4RS_S075_E1-50	3110958.0
SM-GE63V_S158_E1-50	2511914.0
SM-GE5VR_S177_E1-50	3472966.0
SM-GE4QN_S175_E1-50	2576936.0
SM-GE4RV_S171_E1-50	2670250.0
SM-GE8ZI_S189_E1-50	3225918.0
SM-GE5UX_S117_E1-50	3565466.0
SM-GE5TS_S121_E1-50	2152300.0
SM-GE5UQ_S120_E1-50	2848622.0
SM-GE91Q_S038_E1-50	3013760.0
SM-GE94H_S146_E1-50	1559740.0
SM-GE8ZP_S183_E1-50	3008590.0
SM-GE5OG_S010_E1-50	2873872.0
SM-GE8Y4_S190_E1-50	2830494.0
SM-GE5OG_S014_E1-50	2456040.0
SM-GE5QL_S122_E1-50	2438982.0
SM-GE4QZ_S135_E1-50	2655852.0
SM-GE8XF_S088_E1-50	4574020.0
SM-GE95M_S024_E1-50	3310210.0
SM-GE8XW_S053_E1-50	2347406.0
SM-GE8XZ_S153_E1-50	3131808.0
SM-GE4WC_S067_E1-50	3695754.0
SM-GE4QN_S178_E1-50	2463272.0
SM-GE4QD_S023_E1-50	941232.0
SM-GE65R_S031_E1-50	3104600.0
SM-GE93V_S092_E1-50	2937526.0
SM-GE8XQ_S180_E1-50	4184642.0
SM-GE4QQ_S121_E1-50	3055154.0
SM-GE4RS_S111_E1-50	3512494.0
SM-GE4Y5_S168_E1-50	2337404.0
SM-GE63V_S163_E1-50	2941602.0
SM-GE8YB_S042_E1-50	2290662.0
SM-GE95M_S030_E1-50	3211866.0
SM-GE4Q2_S148_E1-50	0.0
SM-GE4Q8_S090_E1-50	2165270.0
SM-GE5TS_S152_E1-50	2052578.0
SM-GE93P_S019_E1-50	1591610.0
SM-GE5TS_S175_E1-50	2523248.0
SM-GE8YF_S062_E1-50	2586666.0
SM-GE8YF_S077_E1-50	3093054.0
SM-GE5OM_S085_E1-50	2233594.0
SM-GE93S_S117_E1-50	2410142.0
SM-GE953_S011_E1-50	1421558.0
SM-GE95A_S084_E1-50	2466106.0
SM-GE94H_S162_E1-50	3072056.0
SM-GE5UU_S046_E1-50	2949548.0
SM-GE8YF_S005_E1-50	2254976.0
SM-GE4RC_S053_E1-50	2877762.0
SM-GE5UX_S172_E1-50	2816072.0
SM-GE8YK_S077_E1-50	3473828.0
SM-GE932_S057_E1-50	1408540.0
SM-GE5V9_S153_E1-50	3015870.0
SM-GE92K_S109_E1-50	2990924.0
SM-GE92K_S123_E1-50	3491072.0
SM-GE8XQ_S114_E1-50	3986932.0
SM-GE8Y4_S189_E1-50	3333416.0
SM-GE8XW_S001_E1-50	2542766.0
SM-GE5VR_S183_E1-50	3269348.0
SM-GE8XQ_S068_E1-50	2003458.0
SM-GE94J_S046_E1-50	2843982.0
SM-GE67B_S164_E1-50	1777460.0
SM-GE95M_S063_E1-50	2922410.0
SM-GE672_S165_E1-50	2702434.0
SM-GE4Y5_S106_E1-50	2479788.0
SM-GE5W2_S066_E1-50	2557006.0
SM-GE64V_S120_E1-50	2861692.0
SM-J39RO_S222_E1-50	874980.0
SM-GE932_S033_E1-50	2818360.0
SM-GE8XZ_S111_E1-50	3185736.0
SM-GE5OG_S029_E1-50	2961200.0
SM-GE8XF_S048_E1-50	4304616.0
SM-GE4QV_S004_E1-50	2498824.0
SM-GE5VR_S107_E1-50	2595506.0
SM-GE4Y5_S123_E1-50	2126464.0
SM-GE4RN_S072_E1-50	0.0
SM-GE63H_S126_E1-50	3209752.0
SM-GE5UQ_S097_E1-50	1983318.0
SM-GE5VJ_S036_E1-50	3343610.0
SM-GE8YF_S086_E1-50	2806256.0
SM-GE4SJ_S080_E1-50	2431600.0
SM-GE5UU_S068_E1-50	3599116.0
SM-GE93S_S176_E1-50	2351822.0
SM-GE8X7_S124_E1-50	2670422.0
SM-GE8XZ_S162_E1-50	2414624.0
SM-GE92A_S060_E1-50	2710606.0
SM-GE8XQ_S061_E1-50	2110186.0
SM-GE936_S054_E1-50	1797736.0
SM-GE5UX_S143_E1-50	3694396.0
SM-GE8XZ_S179_E1-50	3014610.0
SM-GE8WI_S184_E1-50	635674.0
SM-GE4WT_S143_E1-50	2885788.0
SM-GE5PA_S087_E1-50	2334402.0
SM-GE5U8_S009_E1-50	2535156.0
SM-GE8XQ_S188_E1-50	3476264.0
SM-GE4QV_S018_E1-50	2301052.0
SM-GE94H_S148_E1-50	3420332.0
SM-GE8XW_S078_E1-50	2523658.0
SM-GE65C_S133_E1-50	1985108.0
SM-GE8XF_S051_E1-50	4121496.0
SM-GE5QE_S033_E1-50	2494550.0
SM-GE4S1_S148_E1-50	2939538.0
SM-GE8XQ_S013_E1-50	1919416.0
SM-GE4QD_S013_E1-50	2447876.0
SM-GE918_S079_E1-50	3237668.0
SM-GE93S_S186_E1-50	2444192.0
SM-GE5VR_S145_E1-50	3098202.0
SM-GE8X2_S130_E1-50	2570706.0
SM-GE5TO_S178_E1-50	2078762.0
SM-GE5UQ_S102_E1-50	2547566.0
SM-GE4S1_S170_E1-50	2994208.0
SM-GE8WR_S092_E1-50	3114518.0
SM-GE4Y5_S144_E1-50	2799444.0
SM-GE65C_S189_E1-50	2556832.0
SM-GE95M_S045_E1-50	3592552.0
SM-GE66C_S108_E1-50	2609662.0
SM-GE4QN_S159_E1-50	1840586.0
SM-GE5UU_S050_E1-50	3577176.0
SM-GE5TI_S178_E1-50	2441568.0
SM-GE67K_S125_E1-50	2369706.0
SM-GE8XZ_S166_E1-50	2706928.0
SM-GE67K_S111_E1-50	2650870.0
SM-GE95A_S025_E1-50	2360756.0
SM-GE8XQ_S042_E1-50	1918932.0
SM-GE5OW_S099_E1-50	2617170.0
SM-GE5TI_S118_E1-50	2637092.0
SM-GE8XZ_S171_E1-50	2575044.0
SM-GE65D_S174_E1-50	2775976.0
SM-GE8YF_S043_E1-50	2952226.0
SM-GE66C_S116_E1-50	2399792.0
SM-GE4Q7_S185_E1-50	0.0
SM-GE8YF_S061_E1-50	3172608.0
SM-GE953_S076_E1-50	3197140.0
SM-GE5UU_S070_E1-50	3540324.0
SM-GE95M_S012_E1-50	2820540.0
SM-GBMG3_S048_E1-50	2381712.0
SM-GE5V2_S066_E1-50	2659412.0
SM-GE8YF_S046_E1-50	3031540.0
SM-GE8X2_S157_E1-50	2710172.0
SM-GE8X4_S140_E1-50	2890206.0
SM-GE62S_S119_E1-50	2416682.0
SM-J39TJ_S281_E1-50	1376646.0
SM-GE93V_S015_E1-50	3375772.0
SM-GE4QN_S146_E1-50	2371134.0
SM-GE94B_S149_E1-50	2501982.0
SM-GE5QL_S156_E1-50	2347312.0
SM-J39ZH_S566_E1-50	1492518.0
SM-GE8XQ_S058_E1-50	2212844.0
SM-GE8X7_S189_E1-50	2830972.0
SM-GE8WR_S059_E1-50	1957248.0
SM-GE64V_S104_E1-50	2691024.0
SM-GE5V2_S081_E1-50	3001176.0
SM-GE5VE_S023_E1-50	884792.0
SM-GE94R_S190_E1-50	2598502.0
SM-GE93S_S130_E1-50	2457782.0
SM-GE8XW_S067_E1-50	2135568.0
SM-GE4X5_S351_E1-50	1000032.0
SM-GE93P_S053_E1-50	2993962.0
SM-GE8X4_S115_E1-50	2523228.0
SM-GE8WR_S003_E1-50	2690154.0
SM-GE4QD_S022_E1-50	2455728.0
SM-GE953_S031_E1-50	3315784.0
SM-GE4QF_S072_E1-50	365676.0
SM-GE5UU_S039_E1-50	2630656.0
SM-GE5P3_S058_E1-50	2884804.0
SM-GE5V9_S180_E1-50	3147078.0
SM-GE4Y5_S174_E1-50	2434206.0
SM-GE5U8_S089_E1-50	2897454.0
SM-GE4WX_S358_E1-50	1243132.0
SM-GE8XQ_S051_E1-50	1914732.0
SM-GE8XW_S094_E1-50	2892628.0
SM-GE8ZC_S121_E1-50	3607722.0
SM-GE8ZI_S168_E1-50	3178668.0
SM-GE5U8_S008_E1-50	3056982.0
SM-GE5UU_S069_E1-50	3667424.0
SM-GE8WX_S060_E1-50	2302704.0
SM-GE8ZI_S143_E1-50	3095684.0
SM-GE93B_S073_E1-50	2599408.0
SM-GE8XW_S016_E1-50	3133450.0
SM-GE4Y5_S179_E1-50	1000050.0
SM-J39VK_S019_E1-50	1218532.0
SM-GE5PG_S093_E1-50	3002486.0
SM-GE5OM_S043_E1-50	1447572.0
SM-GE93P_S057_E1-50	2890974.0
SM-GE4RN_S073_E1-50	2474678.0
SM-GE8YK_S084_E1-50	3198754.0
SM-GE5U8_S050_E1-50	2779076.0
SM-GE932_S011_E1-50	3176342.0
SM-GE8XW_S011_E1-50	1074054.0
SM-GE5P3_S025_E1-50	3130792.0
SM-GE94R_S156_E1-50	1767342.0
SM-GE8YR_S166_E1-50	2283788.0
SM-GE5UU_S078_E1-50	3421948.0
SM-GE65D_S159_E1-50	2853596.0
SM-GE5UX_S163_E1-50	3370454.0
SM-GE8YK_S076_E1-50	1830868.0
SM-GE932_S066_E1-50	2817696.0
SM-GE8WI_S192_E1-50	2672232.0
SM-GE5PG_S069_E1-50	3169506.0
SM-GE5V2_S002_E1-50	2640730.0
SM-GE8YR_S168_E1-50	2628610.0
SM-GE5U8_S015_E1-50	3583036.0
SM-GE64F_S164_E1-50	2594144.0
SM-GE5U8_S083_E1-50	2889714.0
SM-GE4QV_S085_E1-50	312466.0
SM-GE8XF_S067_E1-50	3859390.0
SM-GE66H_S012_E1-50	1807048.0
SM-GE4Y5_S128_E1-50	2334162.0
SM-GE95M_S009_E1-50	2657710.0
SM-GE5TM_S112_E1-50	2788020.0
SM-GE93V_S009_E1-50	3098116.0
SM-GE4XY_S155_E1-50	2132732.0
SM-GE4WT_S142_E1-50	3680972.0
SM-GE67R_S013_E1-50	3390626.0
SM-GE5V2_S045_E1-50	2711302.0
SM-GE5V2_S061_E1-50	2976492.0
SM-GE93V_S082_E1-50	3396686.0
SM-GE5OW_S129_E1-50	2887566.0
SM-GE8YI_S072_E1-50	3113908.0
SM-GE5V9_S154_E1-50	2549620.0
SM-GE66H_S030_E1-50	2344270.0
SM-GE8YB_S054_E1-50	3486480.0
SM-GE5OW_S182_E1-50	2654660.0
SM-GE5V9_S135_E1-50	3198972.0
SM-GE4Y5_S127_E1-50	2815894.0
SM-GE8YZ_S173_E1-50	2543132.0
SM-GE63V_S156_E1-50	2493636.0
SM-GE64L_S019_E1-50	2865152.0
SM-GE5OS_S178_E1-50	2965138.0
SM-GE4RS_S023_E1-50	3261384.0
SM-GE953_S018_E1-50	3087682.0
SM-GE94R_S187_E1-50	2273676.0
SM-GE5V9_S175_E1-50	3275448.0
SM-GE93V_S078_E1-50	3385294.0
SM-GE681_S037_E1-50	2973912.0
SM-GE8XQ_S023_E1-50	408424.0
SM-GE5VJ_S081_E1-50	3324212.0
SM-GE8X4_S121_E1-50	2421120.0
SM-GE4RV_S177_E1-50	1820016.0
SM-GE4WN_S028_E1-50	2380746.0
SM-GE4QN_S174_E1-50	0.0
SM-GE5TM_S171_E1-50	2982372.0
SM-GE8YF_S021_E1-50	2975956.0
SM-J39ZH_S078_E1-50	1154596.0
SM-GE5P3_S033_E1-50	3017794.0
SM-GE8YZ_S121_E1-50	2377728.0
SM-GE5UU_S032_E1-50	3491602.0
SM-GE5PA_S156_E1-50	3284400.0
SM-GE95M_S082_E1-50	3165476.0
SM-GE95N_S124_E1-50	2765598.0
SM-GE4WN_S001_E1-50	2804432.0
SM-GE63H_S152_E1-50	3271036.0
SM-GE63V_S146_E1-50	2529264.0
SM-GE4QF_S009_E1-50	0.0
SM-GE5TM_S123_E1-50	2346784.0
SM-GE4QF_S092_E1-50	2008182.0
SM-GE5VE_S079_E1-50	1918474.0
SM-GE8XW_S003_E1-50	2671674.0
SM-GE4S3_S177_E1-50	2306800.0
SM-GE8XQ_S006_E1-50	1727244.0
SM-GE8ZI_S165_E1-50	2826690.0
SM-GE67R_S030_E1-50	3529084.0
SM-GE4VR_S125_E1-50	2342390.0
SM-GE5VR_S134_E1-50	3756008.0
SM-GE4S1_S142_E1-50	2637620.0
SM-GE8WR_S014_E1-50	3460810.0
SM-GE4Q8_S050_E1-50	1412166.0
SM-GE4QQ_S183_E1-50	2925610.0
SM-GE5OW_S146_E1-50	2856408.0
SM-GE8XQ_S117_E1-50	3804784.0
SM-GE4Y5_S191_E1-50	2744438.0
SM-GE8WX_S062_E1-50	1781936.0
SM-J39WD_S118_E1-50	1192748.0
SM-GE5TI_S177_E1-50	2827530.0
SM-GE94H_S173_E1-50	3064304.0
SM-GE8YR_S189_E1-50	2426906.0
SM-GE932_S073_E1-50	2308720.0
SM-GE5V2_S018_E1-50	2102604.0
SM-GE8XQ_S138_E1-50	3576498.0
SM-GE8YF_S089_E1-50	3287246.0
SM-GE95N_S129_E1-50	2951590.0
SM-GE4RN_S077_E1-50	2940768.0
SM-GE4Q8_S094_E1-50	1892076.0
SM-J39RG_S206_E1-50	1009888.0
SM-GE5QL_S174_E1-50	2338008.0
SM-GE64T_S124_E1-50	3006064.0
SM-GE5TO_S180_E1-50	2312304.0
SM-GE95N_S172_E1-50	2870224.0
SM-GE5P3_S036_E1-50	2601154.0
SM-GE4VR_S145_E1-50	2318976.0
SM-GE8YI_S021_E1-50	3004532.0
SM-GE95A_S096_E1-50	2551864.0
SM-GE8XF_S036_E1-50	4186842.0
SM-GE5P3_S077_E1-50	2493416.0
SM-GE643_S149_E1-50	3227502.0
SM-GE4QZ_S149_E1-50	2627904.0
SM-GE5TI_S183_E1-50	2968268.0
SM-GE937_S103_E1-50	2976944.0
SM-GE5VR_S180_E1-50	3349716.0
SM-GE5UU_S082_E1-50	3240540.0
SM-GE4Y5_S173_E1-50	2600366.0
SM-GE4WT_S109_E1-50	2603532.0
SM-GE4RS_S089_E1-50	2429440.0
SM-J39VK_S088_E1-50	1195096.0
SM-GE4QF_S090_E1-50	2405958.0
SM-GE8YI_S061_E1-50	864744.0
SM-GE8WR_S006_E1-50	2983866.0
SM-GE953_S016_E1-50	3124066.0
SM-GE8X2_S150_E1-50	2821708.0
SM-GE4RS_S012_E1-50	2471558.0
SM-GE5TS_S101_E1-50	2717854.0
SM-GE94R_S181_E1-50	2631562.0
SM-GE92K_S163_E1-50	2661472.0
SM-GE65Z_S067_E1-50	2477404.0
SM-GE937_S115_E1-50	2455024.0
SM-GE63O_S065_E1-50	2919884.0
SM-GE8YZ_S185_E1-50	2513470.0
SM-GE932_S031_E1-50	3436794.0
SM-GE8XQ_S067_E1-50	2190208.0
SM-GE8XW_S086_E1-50	2509608.0
SM-GE4QN_S155_E1-50	1962094.0
SM-GE5PA_S176_E1-50	3579204.0
SM-GE4RS_S068_E1-50	2813432.0
SM-GE4WC_S052_E1-50	2346096.0
SM-GE8ZI_S172_E1-50	1453566.0
SM-GE4Q8_S044_E1-50	1965070.0
SM-GE8WI_S168_E1-50	2741316.0
SM-GE4WV_S182_E1-50	1370524.0
SM-GE4W8_S001_E1-50	2640146.0
SM-GE5UQ_S114_E1-50	2443076.0
SM-GE5O8_S040_E1-50	1879304.0
SM-GE8YZ_S150_E1-50	2294186.0
SM-GE5TM_S187_E1-50	2641386.0
SM-GE4Q2_S150_E1-50	0.0
SM-GE94H_S142_E1-50	2639258.0
SM-GE5VE_S070_E1-50	3080462.0
SM-J39RO_S267_E1-50	1511366.0
SM-GE65D_S182_E1-50	2930798.0
SM-GE953_S050_E1-50	3313686.0
SM-GE64V_S107_E1-50	2849432.0
SM-GE8X7_S127_E1-50	2715668.0
SM-GE94H_S188_E1-50	2628536.0
SM-GE94R_S152_E1-50	2950550.0
SM-GE8YR_S150_E1-50	2806050.0
SM-GE93V_S019_E1-50	2615492.0
SM-GE936_S085_E1-50	458124.0
SM-GE64F_S118_E1-50	2800878.0
SM-GE95N_S136_E1-50	2456448.0
SM-GE5TM_S125_E1-50	3015278.0
SM-GE8X4_S187_E1-50	2416244.0
SM-GE65Y_S140_E1-50	2471146.0
SM-GE5O8_S045_E1-50	2468290.0
SM-GE4RC_S063_E1-50	2581958.0
SM-GE8XQ_S059_E1-50	404370.0
SM-GE95M_S031_E1-50	3100016.0
SM-GBMG3_S019_E1-50	2336034.0
SM-GE8YR_S190_E1-50	2736640.0
SM-GE94B_S130_E1-50	2334138.0
SM-GE95N_S178_E1-50	2875066.0
SM-GE8YB_S036_E1-50	3159202.0
SM-GE8WX_S057_E1-50	2476216.0
SM-GE681_S069_E1-50	1852564.0
SM-GE5P3_S034_E1-50	2807330.0
SM-GE5V2_S088_E1-50	2672414.0
SM-GE8Y4_S118_E1-50	3522564.0
SM-GE5TM_S164_E1-50	2785472.0
SM-J39W4_S152_E1-50	1438006.0
SM-GE8YK_S016_E1-50	3391770.0
SM-GE8WI_S179_E1-50	2802718.0
SM-GE4S1_S138_E1-50	2403748.0
SM-GE4QZ_S152_E1-50	2828474.0
SM-GE66H_S029_E1-50	1864928.0
SM-GE95M_S068_E1-50	3010492.0
SM-GE63H_S136_E1-50	3070056.0
SM-GE5PA_S090_E1-50	2587624.0
SM-GE936_S023_E1-50	849366.0
SM-GE65O_S054_E1-50	3906006.0
SM-GE66H_S036_E1-50	2227802.0
SM-GE4RV_S129_E1-50	2470098.0
SM-GE643_S170_E1-50	2599202.0
SM-GE4QF_S032_E1-50	2846014.0
SM-GE5V2_S015_E1-50	2965446.0
SM-GE95A_S039_E1-50	2151562.0
SM-GE4RS_S154_E1-50	2994972.0
SM-GE5TM_S148_E1-50	2640084.0
SM-GE5OS_S183_E1-50	1886682.0
SM-GE5TM_S173_E1-50	503372.0
SM-GE8XQ_S035_E1-50	1964942.0
SM-GE5UQ_S107_E1-50	2369314.0
SM-GE91I_S066_E1-50	3372062.0
SM-GE5V2_S012_E1-50	2298988.0
SM-GE5OS_S142_E1-50	2892778.0
SM-GE5UU_S065_E1-50	3498596.0
SM-GE5O8_S018_E1-50	2897548.0
SM-GE5TI_S112_E1-50	2725910.0
SM-GE8YB_S001_E1-50	3249018.0
SM-GE4QZ_S115_E1-50	2445480.0
SM-GE93J_S048_E1-50	3422868.0
SM-GE5V2_S095_E1-50	3698554.0
SM-GE4RS_S069_E1-50	3169702.0
SM-GE8XF_S090_E1-50	3657724.0
SM-GE95M_S083_E1-50	2535036.0
SM-GE93S_S129_E1-50	2235428.0
SM-GE67K_S122_E1-50	3249474.0
SM-GE4VK_S070_E1-50	396206.0
SM-GE94J_S074_E1-50	2278392.0
SM-GE95N_S155_E1-50	2165944.0
SM-GE4QD_S037_E1-50	2428728.0
SM-GE4QZ_S137_E1-50	2590718.0
SM-GE94R_S148_E1-50	2926020.0
SM-J39VT_S363_E1-50	1668748.0
SM-GE66E_S121_E1-50	2204932.0
SM-GE5QL_S134_E1-50	2579712.0
SM-GBMG3_S011_E1-50	2342900.0
SM-GE4WC_S051_E1-50	2227156.0
SM-GE936_S084_E1-50	2598166.0
SM-GE63V_S192_E1-50	2713122.0
SM-GE953_S019_E1-50	3546576.0
SM-GE5QL_S182_E1-50	2402588.0
SM-GE5UQ_S106_E1-50	2676806.0
SM-GE5VE_S032_E1-50	2840018.0
SM-J39TJ_S280_E1-50	192292.0
SM-GE5U1_S160_E1-50	1882190.0
SM-GE8XQ_S192_E1-50	3729552.0
SM-GE93S_S142_E1-50	2390182.0
SM-GE5QL_S124_E1-50	2338894.0
SM-GE66P_S087_E1-50	2901082.0
SM-GE93S_S179_E1-50	2293450.0
SM-GE8ZI_S137_E1-50	2868522.0
SM-GE4QQ_S132_E1-50	2854260.0
SM-GE5VJ_S027_E1-50	3592522.0
SM-J39TJ_S270_E1-50	1354454.0
SM-GE5UX_S139_E1-50	2253888.0
SM-GBMG3_S057_E1-50	2364060.0
SM-GE92K_S124_E1-50	3518554.0
SM-GE5P3_S061_E1-50	2811722.0
SM-GE937_S167_E1-50	2529192.0
SM-GE8WR_S007_E1-50	2393854.0
SM-GE4RN_S045_E1-50	2303992.0
SM-GE5VR_S109_E1-50	3753168.0
SM-GE8XW_S079_E1-50	2766934.0
SM-GE4W2_S162_E1-50	1492120.0
SM-GE92K_S164_E1-50	2899168.0
SM-GE94H_S115_E1-50	2603808.0
SM-GE65H_S042_E1-50	1672338.0
SM-GE5V2_S048_E1-50	3020876.0
SM-GE5QL_S112_E1-50	2630896.0
SM-GE4W2_S180_E1-50	1344374.0
SM-GE8X4_S097_E1-50	2402984.0
SM-GE5UX_S097_E1-50	2554132.0
SM-GE5VJ_S029_E1-50	3802262.0
SM-GE8YI_S023_E1-50	3554018.0
SM-GE918_S051_E1-50	3272346.0
SM-GE5VE_S094_E1-50	2762708.0
SM-GE4QN_S181_E1-50	1750584.0
SM-GE5PA_S133_E1-50	3143558.0
SM-GE5VR_S136_E1-50	2846316.0
SM-GE94H_S178_E1-50	3342264.0
SM-GE5PA_S152_E1-50	3766620.0
SM-GE8YB_S023_E1-50	3460936.0
SM-GE8ZC_S140_E1-50	3369862.0
SM-GE94H_S102_E1-50	1559906.0
SM-GE8ZI_S176_E1-50	3047676.0
SM-GE5VR_S100_E1-50	3083354.0
SM-GE4VK_S071_E1-50	2666784.0
SM-GE4RC_S042_E1-50	2519274.0
SM-GE8ZC_S111_E1-50	3461608.0
SM-GE8XF_S061_E1-50	2610546.0
SM-GE91I_S044_E1-50	2829652.0
SM-GE5OM_S093_E1-50	2380724.0
SM-GE94J_S086_E1-50	2111330.0
SM-GE5TI_S117_E1-50	2678326.0
SM-GE93J_S091_E1-50	3386640.0
SM-GE4W2_S135_E1-50	1451844.0
SM-GE4QF_S084_E1-50	2669632.0
SM-GE681_S040_E1-50	1997774.0
SM-GE95A_S026_E1-50	2709364.0
SM-GE5UX_S160_E1-50	4418310.0
SM-GE67R_S002_E1-50	2915832.0
SM-GE5QL_S129_E1-50	2247584.0
SM-GE5O8_S057_E1-50	2283364.0
SM-GE652_S164_E1-50	2795888.0
SM-GE4QV_S025_E1-50	2544792.0
SM-GE4RI_S173_E1-50	2718808.0
SM-GE5TM_S106_E1-50	2836966.0
SM-GE8YF_S068_E1-50	3024906.0
SM-GE8XF_S034_E1-50	3068104.0
SM-GE8XZ_S110_E1-50	3164454.0
SM-GE8ZC_S104_E1-50	1257706.0
SM-GE4RV_S163_E1-50	3667316.0
SM-GE65D_S170_E1-50	1386884.0
SM-GE8XW_S014_E1-50	2973750.0
SM-GE953_S006_E1-50	2807362.0
SM-GE93B_S017_E1-50	2192396.0
SM-GE5TO_S184_E1-50	1877624.0
SM-GE65D_S147_E1-50	2659148.0
SM-J39ZH_S023_E1-50	1370694.0
SM-GE652_S141_E1-50	2806506.0
SM-J39ZH_S532_E1-50	1124352.0
SM-GE91I_S083_E1-50	3105332.0
SM-GE8Y4_S173_E1-50	2701050.0
SM-GE8XQ_S026_E1-50	2142708.0
SM-GE63H_S179_E1-50	2697566.0
SM-GE67R_S023_E1-50	2966684.0
SM-GE672_S086_E1-50	3049312.0
SM-GE4RI_S172_E1-50	2037698.0
SM-GE8ZC_S110_E1-50	3806898.0
SM-GE4RC_S078_E1-50	2837246.0
SM-GE5V9_S155_E1-50	3099298.0
SM-GE92A_S094_E1-50	2745062.0
SM-GE91V_S133_E1-50	2932862.0
SM-GE8YF_S065_E1-50	2862180.0
SM-GE93S_S115_E1-50	2185394.0
SM-GBMG3_S017_E1-50	2903262.0
SM-GE5VR_S162_E1-50	3280840.0
SM-GE5V9_S184_E1-50	772154.0
SM-GE918_S049_E1-50	2619660.0
SM-GE66E_S132_E1-50	2408040.0
SM-GE5TS_S104_E1-50	2430290.0
SM-GE5V2_S016_E1-50	2669480.0
SM-J39WD_S116_E1-50	1151846.0
SM-GE4S1_S137_E1-50	2831244.0
SM-GE63O_S001_E1-50	2691552.0
SM-GE4XY_S024_E1-50	2828174.0
SM-GE8X4_S141_E1-50	2576456.0
SM-GE91V_S132_E1-50	2345412.0
SM-GE4RS_S031_E1-50	2968198.0
SM-GE5UX_S175_E1-50	3514752.0
SM-GE8YB_S073_E1-50	1762940.0
SM-GE932_S022_E1-50	3863538.0
SM-GE8XW_S061_E1-50	540290.0
SM-GE5VJ_S065_E1-50	3387662.0
SM-GE5UU_S026_E1-50	3402164.0
SM-GE4RN_S046_E1-50	1929976.0
SM-GE8XF_S082_E1-50	3271894.0
SM-GE5PG_S038_E1-50	2447360.0
SM-J39VT_S361_E1-50	828862.0
SM-J39WG_S244_E1-50	546752.0
SM-GE94B_S125_E1-50	2454162.0
SM-GE681_S042_E1-50	2390152.0
SM-GE8X4_S188_E1-50	2749568.0
SM-GE8YI_S062_E1-50	3258672.0
SM-GE4WC_S006_E1-50	1318904.0
SM-GE4S3_S104_E1-50	2471784.0
SM-GE94J_S055_E1-50	2285212.0
SM-GE8Y4_S191_E1-50	3242048.0
SM-GE5PA_S167_E1-50	3388510.0
SM-GE4W2_S190_E1-50	1224752.0
SM-GE95M_S051_E1-50	2631964.0
SM-GE4RS_S146_E1-50	3040502.0
SM-GE67S_S099_E1-50	2630228.0
SM-GE8XQ_S155_E1-50	3486292.0
SM-GE8XW_S004_E1-50	2405516.0
SM-GE4QD_S019_E1-50	1936760.0
SM-GE8XW_S020_E1-50	3110594.0
SM-GE4QF_S049_E1-50	0.0
SM-GE4WN_S020_E1-50	2485858.0
SM-GE95N_S152_E1-50	2348050.0
SM-GE5PG_S018_E1-50	3120474.0
SM-GE94H_S123_E1-50	2790452.0
SM-GE4WN_S056_E1-50	751386.0
SM-GE8WX_S088_E1-50	2195904.0
SM-GE5O8_S017_E1-50	2820078.0
SM-GE91I_S094_E1-50	3182938.0
SM-GE5QL_S184_E1-50	2066430.0
SM-GE4RV_S160_E1-50	3220798.0
